uuid,type,img,baked_img,sc_baked_img,name,short_description,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index,locations
89c8d2400e09f970ac2ab0677b7d2b33,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVQyenl3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f647997d8c6001426bd6be5d5af96b9db43145a7/31cb0414a17eacd14adc558d196c2b00.png,https://cards.theshow.com/mlb25/89c8d2400e09f970ac2ab0677b7d2b33-baked.webp,,Tomás Nido,,Bronze,Tigers,DET,68,Live,,2017,C,,58,30,R,R,211 lbs,"5'11""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,43,56,31,60,56,33,40,48,25,60,0,66,45,75,60,74,12,0,0,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,3.0,1,69,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
537959887962e1bb18794965ad9f73dc,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRUZwdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5063bca72a22f2cf081ee13c089d58200cfa6b9/029f4d93d057bc664af9d8aea2748563.png,https://cards.theshow.com/mlb25/537959887962e1bb18794965ad9f73dc-baked.webp,,Tommy Edman,,Gold,Dodgers,LAD,83,Live,,2017,CF,"2B, SS",25,29,S,R,193 lbs,"5'9""",California,True,0,0,0,0,0,0,0,10,10,78,60,82,53,77,47,67,39,39,76,0,85,67,74,81,0,64,81,74,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,[],"[{'name': 'Fighter', 'description': 'Performs better in the 9th inning or later', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ca1a079c4934395f8c879249ea52538a348351f0/GPerk_Fighter.webp'}]",True,False,,,False,,,83,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
d07eb0b09b59e22f194840d223129e4f,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnRxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ce72b6896248ede2d03fcc0b8c0f3189190ed61f/c13c2642cb7cf3d60c9ef553d1d5dfb0.png,https://cards.theshow.com/mlb25/d07eb0b09b59e22f194840d223129e4f-baked.webp,,Tommy Henry,,Common,Diamondbacks,ARI,64,Live,,2017,SP,,47,27,L,L,205 lbs,"6'3""",Michigan,False,73,49,55,44,55,54,68,56,77,5,5,5,5,5,5,5,35,5,0,75,45,55,50,35,0,35,25,0,,,"[{'name': '4-Seam Fastball', 'speed': 90, 'control': 54, 'movement': 70}, {'name': 'Curveball', 'speed': 78, 'control': 62, 'movement': 68}, {'name': 'Sinker', 'speed': 90, 'control': 57, 'movement': 60}, {'name': 'Circle Change', 'speed': 84, 'control': 54, 'movement': 77}, {'name': 'Slider', 'speed': 83, 'control': 54, 'movement': 45}]",[],True,False,,,False,,,64,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
3d361aa9c7bdc9a1ef68ea783b2b211e,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT2xxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8ad029eff27eea663ff4e32590cb95786e952079/716c9c9ae1e28b69ec4f443c489f23d1.png,https://cards.theshow.com/mlb25/3d361aa9c7bdc9a1ef68ea783b2b211e-baked.webp,,Tommy Kahnle,,Silver,Tigers,DET,78,Live,,2017,CP,,43,35,R,R,230 lbs,"6'1""",New York,False,25,93,108,65,58,73,86,63,99,0,0,0,0,0,0,0,38,0,0,55,36,54,42,19,0,21,0,0,,,"[{'name': 'Circle Change', 'speed': 87, 'control': 99, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 51, 'movement': 62}, {'name': 'Slider', 'speed': 86, 'control': 71, 'movement': 66}, {'name': 'Sinker', 'speed': 93, 'control': 31, 'movement': 68}]",[],True,False,,,True,3.0,3,78,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
f05b89782a7449f1242cf971dfee5724,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRHFMdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e6a126fdbd5a853c1843633986b2566a4f16095/f47a43a0989e69727689448e3938cb9b.png,https://cards.theshow.com/mlb25/f05b89782a7449f1242cf971dfee5724-baked.webp,,Tommy Pham,,Bronze,Pirates,PIT,70,Live,,2017,LF,"CF, RF",28,37,R,R,225 lbs,"6'2""",Nevada,True,0,0,0,0,0,0,0,10,10,55,59,63,40,61,63,54,35,27,88,0,59,78,52,57,0,52,58,62,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,1.0,2,69,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
4cac0de7f352f95c75f6adfd03bb04bb,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRHY4enl3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ec1422ab00a6fc422dee016a40c916b7e0b0b580/9e9f28b4a058991646b765b03eb3db23.png,https://cards.theshow.com/mlb25/4cac0de7f352f95c75f6adfd03bb04bb-baked.webp,,Tomoyuki Sugano,,Bronze,Orioles,BAL,68,Live,,2017,SP,,19,35,R,R,198 lbs,"6'1""",Japan,False,82,64,61,39,62,58,74,56,64,9,6,8,5,5,6,7,30,6,0,82,65,58,61,45,0,55,6,5,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 62, 'movement': 64}, {'name': 'Slider', 'speed': 83, 'control': 56, 'movement': 53}, {'name': 'Cutter', 'speed': 88, 'control': 53, 'movement': 50}, {'name': 'Splitter', 'speed': 87, 'control': 59, 'movement': 57}, {'name': 'Sinker', 'speed': 91, 'control': 54, 'movement': 56}]",[],True,False,,,False,,,68,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
18da79f0a36d35a0a29d32cc4e1ad526,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRkZVdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--176d187b07d488e8d5847522e13fc2c5ace2c227/42e633aa057f63b78917b247aff9ba0d.webp,https://cards.theshow.com/mlb25/18da79f0a36d35a0a29d32cc4e1ad526-baked.webp,,Tony Gonsolin,,Bronze,Dodgers,LAD,72,Live,,2017,SP,,26,30,R,R,205 lbs,"6'3""",California,False,76,68,83,43,56,65,65,72,92,11,15,0,0,5,10,13,64,5,0,78,46,59,55,50,0,38,0,8,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 77, 'movement': 88}, {'name': 'Splitter', 'speed': 83, 'control': 82, 'movement': 92}, {'name': 'Slider', 'speed': 87, 'control': 68, 'movement': 52}, {'name': '12-6 Curve', 'speed': 81, 'control': 64, 'movement': 73}]",[],True,False,,,False,,,72,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
0ce89c036f00ea18143e1e72d75e28ee,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT0NJdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--19e5ac4eb13109d7076f5e6ffbf149e40c8752c6/45882aad391505df3ac07defd2981481.webp,https://cards.theshow.com/mlb25/0ce89c036f00ea18143e1e72d75e28ee-baked.webp,,Tony Santillan,,Silver,Reds,CIN,76,Live,,2017,RP,,64,27,R,R,285 lbs,"6'3""",Texas,False,25,84,87,69,58,56,90,57,97,0,1,0,0,4,0,0,29,0,0,70,31,35,28,23,0,31,0,5,,,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 74, 'movement': 76}, {'name': 'Slider', 'speed': 87, 'control': 64, 'movement': 97}, {'name': 'Circle Change', 'speed': 88, 'control': 34, 'movement': 52}]","[{'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS3psMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--027c493a6032389638e2cab0b6ab3bfb311a9865/GPerk_Stopper.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3dab371006b6bf547335965ac68bfab8cf404c7f/GPerk_DayPlayer.webp'}]",True,False,,,True,4.0,1,78,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
02e084667725030cc0388563c530b1ba,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmRqdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9e0a96218ae22229680194cd5224668f72f7fed9/3511042365e472cccf2c08d3e595ca6e.png,https://cards.theshow.com/mlb25/02e084667725030cc0388563c530b1ba-baked.webp,,Travis Adams,,Common,Twins,MIN,54,Live,,2017,RP,,82,25,R,R,197 lbs,"6'1""",California,False,74,47,40,44,48,48,77,52,52,7,5,5,3,4,6,7,29,5,0,79,53,54,57,50,0,39,7,3,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 59, 'movement': 52}, {'name': 'Changeup', 'speed': 79, 'control': 48, 'movement': 47}, {'name': 'Slider', 'speed': 84, 'control': 52, 'movement': 48}, {'name': 'Curveball', 'speed': 79, 'control': 51, 'movement': 51}]",[],True,False,,,False,,,54,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
dddd01aa43c62b47fc050bd49f44f0c3,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQUpwdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5e40f65b33b2063eb4f9ead90b8b079bc352cb33/cfb2f5b002198c9572d311270be11bfb.png,https://cards.theshow.com/mlb25/dddd01aa43c62b47fc050bd49f44f0c3-baked.webp,,Travis d'Arnaud,,Silver,Angels,LAA,75,Live,,2017,C,,25,36,R,R,210 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,71,45,85,56,54,48,48,35,25,76,0,63,66,60,78,67,28,3,2,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTdsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e514674044995dd4854ad640eb2ae32829aff0e/GPerk_FirstPitchHitter.webp'}]",True,False,,,True,3.0,1,76,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
2ffafa56e33d1b523f07c1eaa784740a,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ1YzdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e892ee37602e69b41060386b861681d03f0ce41d/f10c2b4e5d63b7e716f5e1f681942521.webp,https://cards.theshow.com/mlb25/2ffafa56e33d1b523f07c1eaa784740a-baked.webp,,Travis Jankowski,,Bronze,Rays,TB,71,Live,,2017,RF,"LF, CF",20,33,L,R,195 lbs,"6'3""",Pennsylvania,True,0,0,0,0,0,0,0,10,10,33,54,25,30,75,63,67,68,72,82,0,90,71,60,75,0,75,90,81,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],[],True,False,,,True,1.0,2,70,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
77846f536d53c5f13d9e33a7b511bc9a,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSm8rdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--33a1cb99b8aa19815a02b2c02622cf37c804ba1b/4b46aaa673c4bee9d234fb848546e26a.webp,https://cards.theshow.com/mlb25/77846f536d53c5f13d9e33a7b511bc9a-baked.webp,,Trea Turner,,Diamond,Phillies,PHI,85,Live,,2017,SS,,7,31,R,R,185 lbs,"6'2""",Florida,True,0,0,0,0,0,0,0,10,10,100,79,72,56,76,53,92,48,48,98,0,58,65,63,60,0,93,83,81,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRW5XdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--550382628b9a33d51b766925c33a05f87bf06a70/shield-diamond.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTdsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e514674044995dd4854ad640eb2ae32829aff0e/GPerk_FirstPitchHitter.webp'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSVRsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4bfe3897e48f9f7efdbff390b252d8137d49a377/GPerk_BreakingBallHitter.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--30564cc2bc5456f9414e7b836477c7aa1ecc875b/GPerk_TableSetter.webp'}]",True,False,,,True,2.0,2,84,True,False,CORE,True,1,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
ecabeed61948e0507d85ce42e6f91880,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXhxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--967be4dc75efa4fae329bc35979bafb0e37157fd/5ad92768330e264e30984066b4938c75.png,https://cards.theshow.com/mlb25/ecabeed61948e0507d85ce42e6f91880-baked.webp,,Trent Grisham,,Silver,Yankees,NYY,77,Live,,2017,CF,,12,28,L,L,224 lbs,"5'10""",Texas,True,0,0,0,0,0,0,0,10,10,60,48,66,76,54,79,58,43,25,93,0,81,69,74,73,0,49,37,45,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],"[{'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1BsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7cf3bdab5fb36de0ce1438e01649a9b52b89d22d/GPerk_RallyMonkey.webp'}]",True,False,,,True,2.0,3,77,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
eb9fb18fcd9da8e63f96db5de6924559,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTmlNdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b732a93bde7354571e482d6030394d838317ae58/56c08f8885c1ffdfe4be2ee6850f9a03.png,https://cards.theshow.com/mlb25/eb9fb18fcd9da8e63f96db5de6924559-baked.webp,,Trent Thornton,,Bronze,Mariners,SEA,69,Live,,2017,RP,,46,31,R,R,190 lbs,"6'0""",Pennsylvania,False,26,43,58,59,78,48,98,64,61,2,4,0,0,2,0,2,63,1,0,75,44,68,50,38,0,40,0,9,,,"[{'name': 'Fastball Running', 'speed': 90, 'control': 82, 'movement': 61}, {'name': 'Slider', 'speed': 90, 'control': 80, 'movement': 56}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 42, 'movement': 51}, {'name': 'Curveball', 'speed': 82, 'control': 57, 'movement': 44}, {'name': 'Sinker', 'speed': 95, 'control': 63, 'movement': 53}]",[],True,False,,,True,1.0,2,63,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
22aa982e7d903f75fe5853fef45018bd,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRFpydWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a141b6d2dae984a4adb69679bada5b52b85be158/47176d743ffb042792ae8b3e71174889.png,https://cards.theshow.com/mlb25/22aa982e7d903f75fe5853fef45018bd-baked.webp,,Trevor Larnach,,Bronze,Twins,MIN,72,Live,,2017,LF,RF,9,28,L,R,223 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,40,62,43,70,62,78,86,30,25,75,0,68,66,58,53,0,38,13,14,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}]",True,False,,,True,5.0,1,76,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
562e57d0c532b8d4f0e5f80962ca46b4,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR2w4dUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a495471f301b883a0362fc97e597b8bd968636c4/9e6203bf0b1ade362d05fb631c3667ca.webp,https://cards.theshow.com/mlb25/562e57d0c532b8d4f0e5f80962ca46b4-baked.webp,,Trevor McDonald,,Common,Giants,SF,64,Live,,2017,SP,,72,24,R,R,200 lbs,"6'2""",Alabama,False,74,50,54,52,44,48,77,53,60,8,7,6,4,8,6,8,29,4,0,82,56,52,48,52,0,45,6,4,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 56}, {'name': 'Curveball', 'speed': 78, 'control': 56, 'movement': 52}, {'name': 'Changeup', 'speed': 78, 'control': 46, 'movement': 38}, {'name': 'Slider', 'speed': 84, 'control': 52, 'movement': 50}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 58, 'movement': 60}]",[],True,False,,,False,,,64,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
