uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,season_gp,season_vl_gp,season_vl_h,season_vl_2b,season_vl_3b,season_vl_hr,season_vl_tb,season_vl_so,season_vl_pa,season_vl_bb,season_vl_hbp,season_vl_ab,season_vl_rbi,season_vl_pitches_per_pa,season_vl_avg,season_vl_obp,season_vl_slug,season_vl_ops,season_vl_babip,season_vr_gp,season_vr_h,season_vr_2b,season_vr_3b,season_vr_hr,season_vr_tb,season_vr_so,season_vr_pa,season_vr_bb,season_vr_hbp,season_vr_ab,season_vr_rbi,season_vr_pitches_per_pa,season_vr_avg,season_vr_obp,season_vr_slug,season_vr_ops,season_vr_babip,season_risp_gp,season_risp_h,season_risp_2b,season_risp_3b,season_risp_hr,season_risp_tb,season_risp_so,season_risp_pa,season_risp_bb,season_risp_hbp,season_risp_ab,season_risp_rbi,season_risp_pitches_per_pa,season_risp_avg,season_risp_obp,season_risp_slug,season_risp_ops,season_risp_babip,3wk_gp,3wk_vl_gp,3wk_vl_h,3wk_vl_2b,3wk_vl_3b,3wk_vl_hr,3wk_vl_tb,3wk_vl_so,3wk_vl_pa,3wk_vl_bb,3wk_vl_hbp,3wk_vl_ab,3wk_vl_rbi,3wk_vl_pitches_per_pa,3wk_vl_avg,3wk_vl_obp,3wk_vl_slug,3wk_vl_ops,3wk_vl_babip,3wk_vr_gp,3wk_vr_h,3wk_vr_2b,3wk_vr_3b,3wk_vr_hr,3wk_vr_tb,3wk_vr_so,3wk_vr_pa,3wk_vr_bb,3wk_vr_hbp,3wk_vr_ab,3wk_vr_rbi,3wk_vr_pitches_per_pa,3wk_vr_avg,3wk_vr_obp,3wk_vr_slug,3wk_vr_ops,3wk_vr_babip,3wk_risp_gp,3wk_risp_h,3wk_risp_2b,3wk_risp_3b,3wk_risp_hr,3wk_risp_tb,3wk_risp_so,3wk_risp_pa,3wk_risp_bb,3wk_risp_hbp,3wk_risp_ab,3wk_risp_rbi,3wk_risp_pitches_per_pa,3wk_risp_avg,3wk_risp_obp,3wk_risp_slug,3wk_risp_ops,3wk_risp_babip,1wk_gp,1wk_vl_gp,1wk_vl_h,1wk_vl_2b,1wk_vl_3b,1wk_vl_hr,1wk_vl_tb,1wk_vl_so,1wk_vl_pa,1wk_vl_bb,1wk_vl_hbp,1wk_vl_ab,1wk_vl_rbi,1wk_vl_pitches_per_pa,1wk_vl_avg,1wk_vl_obp,1wk_vl_slug,1wk_vl_ops,1wk_vl_babip,1wk_vr_gp,1wk_vr_h,1wk_vr_2b,1wk_vr_3b,1wk_vr_hr,1wk_vr_tb,1wk_vr_so,1wk_vr_pa,1wk_vr_bb,1wk_vr_hbp,1wk_vr_ab,1wk_vr_rbi,1wk_vr_pitches_per_pa,1wk_vr_avg,1wk_vr_obp,1wk_vr_slug,1wk_vr_ops,1wk_vr_babip,1wk_risp_gp,1wk_risp_h,1wk_risp_2b,1wk_risp_3b,1wk_risp_hr,1wk_risp_tb,1wk_risp_so,1wk_risp_pa,1wk_risp_bb,1wk_risp_hbp,1wk_risp_ab,1wk_risp_rbi,1wk_risp_pitches_per_pa,1wk_risp_avg,1wk_risp_obp,1wk_risp_slug,1wk_risp_ops,1wk_risp_babip,ovr_vl_GP,ovr_vl_AB,ovr_vl_H,ovr_vl_BB,ovr_vl_HBP,ovr_vl_SF,ovr_vl_TB,ovr_vl_RBI,ovr_vl_P,ovr_vl_AVG,ovr_vl_OBP,ovr_vl_SLG,ovr_vl_OPS,ovr_vl_BABIP,ovr_vr_GP,ovr_vr_AB,ovr_vr_H,ovr_vr_BB,ovr_vr_HBP,ovr_vr_SF,ovr_vr_TB,ovr_vr_RBI,ovr_vr_P,ovr_vr_AVG,ovr_vr_OBP,ovr_vr_SLG,ovr_vr_OPS,ovr_vr_BABIP,ovr_risp_GP,ovr_risp_AB,ovr_risp_H,ovr_risp_BB,ovr_risp_HBP,ovr_risp_SF,ovr_risp_TB,ovr_risp_RBI,ovr_risp_P,ovr_risp_AVG,ovr_risp_OBP,ovr_risp_SLG,ovr_risp_OPS,ovr_risp_BABIP,ovr_ovr_GP,ovr_ovr_AB,ovr_ovr_H,ovr_ovr_BB,ovr_ovr_HBP,ovr_ovr_SF,ovr_ovr_TB,ovr_ovr_RBI,ovr_ovr_P,ovr_ovr_AVG,ovr_ovr_OBP,ovr_ovr_SLG,ovr_ovr_OPS,ovr_ovr_BABIP
9c4ea39626804cfd3cf6993626687efd,https://cards.theshow.com/mlb25/9c4ea39626804cfd3cf6993626687efd-baked.webp,Oscar Colás,Common,Free Agents,FA,64,RF,26,L,L,230 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,45,53,41,43,48,42,50,35,25,87,0,63,90,54,51,0,49,28,24,64,2025,693049,0,current,05/17/2025,64,Common,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1050,1550,325,75,25,25,475,150,5950,0.2097,0.2537,0.3065,0.5602,0.2791,2025,5400,1225,325,50,25,1675,425,21000,0.2269,0.2759,0.3102,0.5861,0.298,1125,1550,350,50,25,50,425,400,0,0.2258,0.2537,0.2742,0.5279,0.3043,3075,6950,1550,400,75,50,2150,575,26950,0.223,0.2709,0.3094,0.5803,0.2938
abb78f41c0c8e19bb91a4295615eae62,https://cards.theshow.com/mlb25/abb78f41c0c8e19bb91a4295615eae62-baked.webp,Oscar Gonzalez,Bronze,Padres,SD,65,RF,26,R,R,240 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,48,54,49,38,55,30,56,35,25,70,0,34,94,53,37,0,81,2,26,65,2025,660757,0,current,05/17/2025,65,Bronze,Bronze,0,21,21,5,1,0,0,6,8,29,1,0,28,2,2.6897,0.1786,0.2069,0.2143,0.4212,0.25,21,8,0,0,0,8,5,32,1,0,31,2,2.0625,0.2581,0.2812,0.2581,0.5393,0.3077,21,6,1,0,0,7,1,11,0,0,11,2,1.4545,0.5455,0.5455,0.6364,1.1818,0.6,7,7,1,0,0,0,1,5,13,1,0,12,0,3.1538,0.0833,0.1538,0.0833,0.2372,0.1429,7,2,0,0,0,2,1,8,0,0,8,0,2.125,0.25,0.25,0.25,0.5,0.2857,7,2,0,0,0,2,0,2,0,0,2,0,1.5,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2275,4525,1075,150,50,0,1725,425,18325,0.2376,0.2698,0.3812,0.651,0.2846,3250,8850,2525,350,50,75,3800,950,34075,0.2853,0.3137,0.4294,0.7431,0.3431,2500,3650,900,200,25,75,1525,1125,0,0.2466,0.2848,0.4178,0.7026,0.2743,5525,13375,3600,500,100,75,5525,1375,52400,0.2692,0.2989,0.4131,0.712,0.3243
4537892d3b5a210cf1969c0cffc327e5,https://cards.theshow.com/mlb25/4537892d3b5a210cf1969c0cffc327e5-baked.webp,Oswaldo Cabrera,Bronze,Yankees,NYY,72,3B,26,S,R,200 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,52,70,37,48,69,56,66,38,35,84,0,75,55,54,70,0,56,24,42,72,2025,665828,0,current,05/17/2025,72,Bronze,Bronze,0,34,34,6,0,0,0,6,4,21,1,1,19,2,2.619,0.3158,0.381,0.3158,0.6967,0.4,34,20,4,0,1,27,21,101,10,1,88,9,2.7228,0.2273,0.31,0.3068,0.6168,0.2836,34,14,4,0,0,18,3,35,4,1,29,6,2.4857,0.4828,0.5588,0.6207,1.1795,0.5385,14,14,1,0,0,0,1,1,9,0,1,8,0,1.8889,0.125,0.2222,0.125,0.3472,0.1429,14,7,3,0,0,10,7,41,5,0,34,5,2.5122,0.2059,0.3,0.2941,0.5941,0.25,14,5,3,0,0,8,2,16,1,0,14,3,2.3125,0.3571,0.4,0.5714,0.9714,0.4167,3,3,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,3,0,11,2,0,8,3,2.2727,0.25,0.3636,0.375,0.7386,0.2222,3,1,1,0,0,2,0,4,1,0,3,1,3.25,0.3333,0.5,0.6667,1.1667,0.3333,3025,4300,900,250,25,50,1325,425,16925,0.2093,0.2541,0.3081,0.5622,0.2705,5475,14475,3475,1275,50,100,5275,1675,63450,0.2401,0.3019,0.3644,0.6663,0.2815,3650,4675,1100,450,0,150,1575,1575,0,0.2353,0.2938,0.3369,0.6307,0.2752,8500,18775,4375,1525,75,150,6600,2100,80375,0.233,0.2911,0.3515,0.6426,0.2791
d01027f3a0777347b0b43a119f5c712e,https://cards.theshow.com/mlb25/d01027f3a0777347b0b43a119f5c712e-baked.webp,Otto Lopez,Silver,Marlins,MIA,78,2B,26,R,R,185 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,53,66,35,40,76,46,78,35,25,76,0,99,70,71,96,0,78,61,65,78,2025,672640,0,current,05/17/2025,78,Silver,Silver,0,30,30,9,1,0,1,13,5,42,3,0,39,4,2.381,0.2308,0.2857,0.3333,0.619,0.2424,30,16,4,0,1,23,12,77,7,0,70,7,2.6753,0.2286,0.2987,0.3286,0.6273,0.2632,30,13,5,0,0,18,2,29,3,0,26,7,2.6207,0.5,0.5517,0.6923,1.244,0.5417,6,6,1,0,0,0,1,2,6,0,0,6,0,2.3333,0.1667,0.1667,0.1667,0.3333,0.25,6,4,0,0,0,4,1,14,1,0,13,1,2.4286,0.3077,0.3571,0.3077,0.6648,0.3333,6,2,0,0,0,2,0,3,0,0,3,1,2.3333,0.6667,0.6667,0.6667,1.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1700,3325,825,125,0,0,1050,225,11875,0.2481,0.2754,0.3158,0.5912,0.3048,2775,7000,2050,525,25,50,2900,825,27800,0.2929,0.3421,0.4143,0.7564,0.3392,1625,2000,675,125,0,50,825,775,0,0.3375,0.3678,0.4125,0.7803,0.3699,4475,10325,2875,650,25,50,3950,1050,39675,0.2785,0.3213,0.3826,0.7039,0.3283
0fad8775a9322b9a06b8f7a5ae00a20b,https://cards.theshow.com/mlb25/0fad8775a9322b9a06b8f7a5ae00a20b-baked.webp,Osleivis Basabe,Bronze,Giants,SF,67,SS,24,R,R,188 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,73,39,30,41,49,46,56,40,36,70,0,58,66,68,67,0,76,50,50,67,2025,678545,0,current,05/17/2025,67,Bronze,Bronze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,375,700,200,50,25,0,275,125,3250,0.2857,0.3548,0.3929,0.7477,0.4,650,1475,275,100,0,0,400,175,5350,0.1864,0.2381,0.2712,0.5093,0.2439,375,600,150,25,0,0,300,300,0,0.25,0.28,0.5,0.78,0.3125,1025,2175,475,150,25,0,675,300,8600,0.2184,0.2766,0.3103,0.5869,0.2951
5b13783914c219f584f7c974777f6e4e,https://cards.theshow.com/mlb25/5b13783914c219f584f7c974777f6e4e-baked.webp,Oswald Peraza,Bronze,Yankees,NYY,68,SS,24,R,R,200 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,40,46,40,48,47,46,42,35,25,80,0,73,75,61,74,0,74,37,42,68,2025,672724,0,current,05/17/2025,68,Bronze,Bronze,0,26,26,4,2,0,0,6,10,28,2,0,26,1,3.2857,0.1538,0.2143,0.2308,0.4451,0.25,26,6,1,0,2,13,7,34,3,1,30,7,2.2941,0.2,0.2941,0.4333,0.7275,0.1905,26,5,3,0,0,8,3,12,3,1,8,3,4.1667,0.625,0.75,1.0,1.75,1.0,16,16,0,0,0,0,0,2,7,1,0,6,0,3.0,0.0,0.1429,0.0,0.1429,0.0,16,5,1,0,1,9,7,31,3,1,27,5,2.3548,0.1852,0.2903,0.3333,0.6237,0.2105,16,2,1,0,0,3,1,6,2,1,3,2,3.5,0.6667,0.8333,1.0,1.8333,1.0,7,7,0,0,0,0,0,2,4,0,0,4,0,3.0,0.0,0.0,0.0,0.0,0.0,7,2,1,0,1,6,3,13,1,1,11,3,2.4615,0.1818,0.3077,0.5455,0.8531,0.1429,7,1,1,0,0,2,0,2,0,1,1,0,2.5,1.0,1.0,2.0,3.0,1.0,950,1500,225,225,75,0,325,150,6600,0.15,0.2917,0.2167,0.5084,0.1905,1625,4300,1025,275,100,0,1500,275,16425,0.2384,0.2995,0.3488,0.6483,0.3065,1225,1525,225,150,0,0,275,300,0,0.1475,0.2239,0.1803,0.4042,0.1957,2575,5800,1250,500,175,0,1825,425,23025,0.2155,0.2973,0.3147,0.612,0.2771
97b0724d4dc613ce5bde0fcbe9267b71,https://cards.theshow.com/mlb25/97b0724d4dc613ce5bde0fcbe9267b71-baked.webp,Owen Miller,Bronze,Rockies,COL,71,3B,28,R,R,197 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,55,62,38,44,67,43,74,35,25,79,0,71,38,76,64,0,83,8,19,71,2025,680911,0,current,05/17/2025,71,Bronze,Bronze,0,9,9,0,0,0,0,0,2,8,1,1,6,0,3.875,0.0,0.25,0.0,0.25,0.0,9,2,0,0,0,2,2,9,1,0,8,1,2.5556,0.25,0.3333,0.25,0.5833,0.3333,9,1,0,0,0,1,0,3,1,0,2,0,2.3333,0.5,0.6667,0.5,1.1667,0.5,8,8,0,0,0,0,0,2,8,1,1,6,0,3.875,0.0,0.25,0.0,0.25,0.0,8,1,0,0,0,1,2,7,1,0,6,1,2.8571,0.1667,0.2857,0.1667,0.4524,0.25,8,1,0,0,0,1,0,2,1,0,1,0,3.0,1.0,1.0,1.0,2.0,1.0,4,4,0,0,0,0,0,1,3,0,1,2,0,4.3333,0.0,0.3333,0.0,0.3333,0.0,4,1,0,0,0,1,1,3,0,0,3,0,2.0,0.3333,0.3333,0.3333,0.6667,0.5,4,1,0,0,0,1,0,1,0,0,1,0,0.0,1.0,1.0,1.0,2.0,1.0,4075,8200,1850,575,75,75,2625,750,35550,0.2256,0.2801,0.3201,0.6002,0.2887,6150,15125,3725,875,175,275,5425,1725,61675,0.2463,0.2903,0.3587,0.649,0.2914,4725,5875,1500,475,100,350,2125,2075,0,0.2553,0.3051,0.3617,0.6668,0.3016,10225,23325,5575,1450,250,350,8050,2475,97225,0.239,0.2867,0.3451,0.6318,0.2905
d4e63095869781fabc00b9501ba37cb4,https://cards.theshow.com/mlb25/d4e63095869781fabc00b9501ba37cb4-baked.webp,Pablo Reyes,Bronze,Yankees,NYY,70,3B,31,R,R,175 lbs,"5'8""",True,0,0,0,0,0,0,0,10,10,71,60,30,35,80,46,51,46,42,78,0,70,41,68,72,0,64,48,45,70,2025,622569,0,current,05/17/2025,70,Bronze,Bronze,0,19,19,2,0,0,0,2,5,16,2,0,14,1,3.1875,0.1429,0.25,0.1429,0.3929,0.2222,19,2,0,0,0,2,4,11,0,0,11,0,3.1818,0.1818,0.1818,0.1818,0.3636,0.2857,19,2,0,0,0,2,2,5,0,0,5,1,3.4,0.4,0.4,0.4,0.8,0.6667,11,11,2,0,0,0,2,4,9,1,0,8,1,3.7778,0.25,0.3333,0.25,0.5833,0.5,11,0,0,0,0,0,2,5,0,0,5,0,2.6,0.0,0.0,0.0,0.0,0.0,11,1,0,0,0,1,2,4,0,0,4,1,3.0,0.25,0.25,0.25,0.5,0.5,4,4,1,0,0,0,1,2,4,0,0,4,0,3.5,0.25,0.25,0.25,0.5,0.5,4,0,0,0,0,0,0,1,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,1,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,2700,4925,1400,375,0,25,2175,675,20725,0.2843,0.3333,0.4416,0.7749,0.3355,4375,8100,1825,750,50,25,2375,675,35075,0.2253,0.2941,0.2932,0.5873,0.2703,2675,3250,750,225,25,50,1150,1050,0,0.2308,0.2817,0.3538,0.6355,0.2718,7075,13025,3225,1125,50,50,4550,1350,55800,0.2476,0.3088,0.3493,0.6581,0.2944
64b29f58b1ce20c47d3d1c50f99ba272,https://cards.theshow.com/mlb25/64b29f58b1ce20c47d3d1c50f99ba272-baked.webp,Owen Caissie,Common,Cubs,CHC,64,RF,22,L,R,190 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,51,56,47,52,32,40,40,35,35,70,0,48,58,45,60,0,75,45,45,64,2025,683357,0,current,05/17/2025,64,Common,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9a9a522437e8cc7c459dc1b01014d6ad,https://cards.theshow.com/mlb25/9a9a522437e8cc7c459dc1b01014d6ad-baked.webp,Patrick Bailey,Bronze,Giants,SF,73,C,25,S,R,210 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,52,54,37,46,49,54,56,35,25,71,0,99,80,89,69,60,21,15,10,73,2025,672275,0,current,05/17/2025,73,Bronze,Bronze,0,41,41,5,1,1,0,8,11,34,2,0,31,4,2.8824,0.1613,0.2059,0.2581,0.4639,0.2381,41,16,5,0,0,21,31,97,7,0,87,8,2.9588,0.1839,0.2396,0.2414,0.481,0.2759,41,17,6,1,0,25,6,34,1,0,31,9,2.7059,0.5484,0.5455,0.8065,1.3519,0.6538,17,17,3,0,0,0,3,2,14,1,0,12,2,2.2143,0.25,0.2857,0.25,0.5357,0.2727,17,7,2,0,0,9,13,42,3,0,37,2,2.6429,0.1892,0.2439,0.2432,0.4871,0.28,17,7,2,0,0,9,1,11,0,0,9,3,1.7273,0.7778,0.7,1.0,1.7,0.7778,7,7,1,0,0,0,1,0,3,0,0,3,0,2.0,0.3333,0.3333,0.3333,0.6667,0.3333,7,1,0,0,0,1,6,18,3,0,14,0,3.2222,0.0714,0.2353,0.0714,0.3067,0.125,7,1,0,0,0,1,1,3,0,0,2,0,2.3333,0.5,0.5,0.5,1.0,1.0,2825,4825,1175,375,0,25,1725,525,21000,0.2435,0.2967,0.3575,0.6542,0.3307,4975,13350,3075,1125,75,175,4600,1825,58950,0.2303,0.2903,0.3446,0.6349,0.2875,3725,4850,1325,425,75,200,2175,2025,0,0.2732,0.3288,0.4485,0.7773,0.3137,7800,18175,4250,1500,75,200,6325,2350,79950,0.2338,0.292,0.348,0.64,0.2981
6f6b3ef67eea6ebbd94b9e9193490cd7,https://cards.theshow.com/mlb25/6f6b3ef67eea6ebbd94b9e9193490cd7-baked.webp,Parker Meadows,Silver,Free Agents,FA,77,CF,25,L,R,205 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,67,57,35,56,52,64,50,40,40,90,0,88,78,57,92,0,89,46,51,77,2025,678009,0,current,05/17/2025,77,Silver,Silver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1300,1975,525,225,25,25,775,150,9200,0.2658,0.3444,0.3924,0.7368,0.3846,2650,7900,1850,825,50,25,3300,875,36000,0.2342,0.3097,0.4177,0.7274,0.2864,1650,2100,475,250,0,50,850,775,0,0.2262,0.3021,0.4048,0.7069,0.2833,3950,9875,2375,1050,75,50,4075,1025,45200,0.2405,0.3167,0.4127,0.7294,0.3051
61b8c28d2830ee44dbf535e0a6eabc96,https://cards.theshow.com/mlb25/61b8c28d2830ee44dbf535e0a6eabc96-baked.webp,Paul DeJong,Bronze,Nationals,WAS,68,SS,31,R,R,205 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,43,55,61,69,34,38,37,35,25,88,0,77,53,63,70,0,46,12,27,68,2025,657557,0,current,05/17/2025,68,Bronze,Bronze,0,16,16,0,0,0,0,0,8,12,2,0,10,0,4.0,0.0,0.1667,0.0,0.1667,0.0,16,11,4,0,0,15,16,45,0,1,44,2,3.0444,0.25,0.2667,0.3409,0.6076,0.3929,16,4,3,0,0,7,1,9,0,0,9,0,2.5556,0.4444,0.4444,0.7778,1.2222,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9575,16825,3450,1875,250,200,6175,1900,77075,0.2051,0.2911,0.367,0.6581,0.274,19900,57450,13525,4025,1175,475,24925,8100,241800,0.2354,0.2966,0.4339,0.7305,0.2765,13375,17200,3850,1600,325,675,6400,5725,0,0.2238,0.2917,0.3721,0.6638,0.2684,29475,74275,16975,5900,1425,675,31100,10000,318875,0.2285,0.2954,0.4187,0.7141,0.276
15ef55ed0bc2f748d9aced002ccdacc6,https://cards.theshow.com/mlb25/15ef55ed0bc2f748d9aced002ccdacc6-baked.webp,Paul Goldschmidt,Silver,Yankees,NYY,79,1B,37,R,R,225 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,100,67,63,60,64,63,70,35,25,97,0,67,31,86,66,0,38,58,50,79,2025,502671,0,current,05/17/2025,79,Silver,Silver,0,45,45,20,5,0,4,37,5,41,5,1,35,8,3.0244,0.5714,0.6341,1.0571,1.6913,0.6154,45,38,6,0,1,47,26,145,7,1,135,16,2.7517,0.2815,0.3194,0.3481,0.6676,0.3394,45,23,10,0,0,33,5,41,3,0,37,12,2.7317,0.6216,0.65,0.8919,1.5419,0.7188,19,19,6,1,0,3,16,1,12,1,0,11,6,3.0,0.5455,0.5833,1.4545,2.0379,0.4286,19,16,3,0,1,22,9,64,3,1,60,9,2.7031,0.2667,0.3125,0.3667,0.6792,0.3,19,10,4,0,0,14,2,15,0,0,15,8,2.3333,0.6667,0.6667,0.9333,1.6,0.7692,7,7,2,0,0,1,5,0,4,0,0,4,1,3.0,0.5,0.5,1.25,1.75,0.3333,7,7,3,0,0,10,3,25,0,1,24,5,2.4,0.2917,0.32,0.4167,0.7367,0.3333,7,6,3,0,0,9,0,7,0,0,7,5,1.8571,0.8571,0.8571,1.2857,2.1429,0.8571,21675,41075,13250,7225,200,325,24050,7625,207625,0.3226,0.4235,0.5855,1.009,0.3648,46275,136900,38150,19025,1025,1050,66800,22050,656075,0.2787,0.3684,0.4879,0.8563,0.3367,33400,41975,12400,9825,325,1375,21275,19000,0,0.2954,0.4215,0.5068,0.9283,0.3412,67950,177975,51400,26250,1225,1375,90850,29675,863700,0.2888,0.3814,0.5105,0.8919,0.3434
